,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
87193,87194,CCCCCCCCCCCOC1=CC2=C(C(=O)C3=C(C2=O)/C(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)\C(OCCCCCCCCCCC)=C/3)C(OCCCCCCCCCCC)=C1OCCCCCCCCCCC,56528.0,,C80H140O8,1229.963,"1,2,3,5,6,7-Hexakis-undecyloxy-anthracene-9,10-dione",R1016-O-C11H23,Cr 26 D 84 is
87194,87195,CCCCCCCCCCCCOC1=CC2=C(C(=O)C3=C(C2=O)/C(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)\C(OCCCCCCCCCCCC)=C/3)C(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,56529.0,,C86H152O8,1314.122,"1,2,3,5,6,7-Hexakis-dodecyloxy-anthracene-9,10-dione",R1016-O-C12H25,Cr 37 D 79 is
87195,87196,CCCCCCCCCCCCCOC1=CC2=C(C(=O)C3=C(C2=O)/C(OCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCC)\C(OCCCCCCCCCCCCC)=C/3)C(OCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCC,56530.0,,C92H164O8,1398.282,,R1016-O-C13H27,Cr 62 D 72 is
87199,87200,CCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCC)=C(OC(=O)CCCCCC)\C(OC(=O)CCCCCC)=C/3)C(OC(=O)CCCCCC)=C1OC(=O)CCCCCC,56534.0,90863-07-3,C56H80O14,977.226,"Heptanoicacid3,4,6,7,8-pentakis-heptanoyloxy-9,10-dioxo-9,10-dihydro-anthracen-2-ylester",R1016-OOC-C6H13,Cr 111.8 D 133.7 is
87201,87202,CCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCC)=C(OC(=O)CCCCCCCC)\C(OC(=O)CCCCCCCC)=C/3)C(OC(=O)CCCCCCCC)=C1OC(=O)CCCCCCCC,56536.0,,C68H104O14,1145.545,"Nonanoicacid3,4,6,7,8-pentakis-nonoyloxy-9,10-dioxo-9,10-dihydro-anthracen-2-ylester",R1016-OOC-C8H17,Cr 90.5 D 128.1 is
87202,87203,CCCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCCC)=C(OC(=O)CCCCCCCCC)\C(OC(=O)CCCCCCCCC)=C/3)C(OC(=O)CCCCCCCCC)=C1OC(=O)CCCCCCCCC,56537.0,,C74H116O14,1229.704,"Decanoicacid3,4,6,7,8-pentakis-decanoyloxy-9,10-dioxo-9,10-dihydro-anthracen-2-ylester",R1016-OOC-C9H19,Cr 108.8 D 128 is
87203,87204,CCCCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCCCC)=C(OC(=O)CCCCCCCCCC)\C(OC(=O)CCCCCCCCCC)=C/3)C(OC(=O)CCCCCCCCCC)=C1OC(=O)CCCCCCCCCC,56538.0,,C80H128O14,1313.864,"Undecanoicacid9,10-dioxo-3,4,6,7,8-pentakis-undecanoyloxy-9,10-dihydro-anthracen-2-ylester",R1016-OOC-C10H21,Cr 91.6 D 125.6 is
87204,87205,CCCCCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCC)\C(OC(=O)CCCCCCCCCCC)=C/3)C(OC(=O)CCCCCCCCCCC)=C1OC(=O)CCCCCCCCCCC,56539.0,95735-56-1,C86H140O14,1398.023,,R1016-OOC-C11H23,Cr 98.5 D 123.5 is
87205,87206,CCCCCCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCC)\C(OC(=O)CCCCCCCCCCCC)=C/3)C(OC(=O)CCCCCCCCCCCC)=C1OC(=O)CCCCCCCCCCCC,56540.0,,C92H152O14,1482.183,,R1016-OOC-C12H25,Cr 95.4 D 120.1 is
87206,87207,CCCCCCCCCCCCCC(=O)OC1=CC2=C(C(=O)C3=C(C2=O)/C(OC(=O)CCCCCCCCCCCCC)=C(OC(=O)CCCCCCCCCCCCC)\C(OC(=O)CCCCCCCCCCCCC)=C/3)C(OC(=O)CCCCCCCCCCCCC)=C1OC(=O)CCCCCCCCCCCCC,56541.0,,C98H164O14,1566.342,,R1016-OOC-C13H27,Cr 102.5 D 117.1 is
87208,87209,CCCCCCOC1=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=CC2=C1C(=O)C1=C(C2=O)C(OCCCCCC)=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,112800.0,,C54H56O8,833.018,,C6H13-O-R2092-O-CH2-Ph,Cr 158.5 D 140 is
87209,87210,CCCCCCCOC1=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=CC2=C1C(=O)C1=C(C2=O)C(OCCCCCCC)=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,112801.0,,C56H60O8,861.071,,C7H15-O-R2092-O-CH2-Ph,Cr 156.5 D 141 is
87210,87211,CCCCCCCCOC1=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=CC2=C1C(=O)C1=C(C2=O)C(OCCCCCCCC)=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,112802.0,,C58H64O8,889.124,,C8H17-O-R2092-O-CH2-Ph,Cr 143.5 D 134.5 is
87211,87212,CCCCCCCCCOC1=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=CC2=C1C(=O)C1=C(C2=O)C(OCCCCCCCCC)=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,112803.0,,C60H68O8,917.177,,C9H19-O-R2092-O-CH2-Ph,Cr 132.5 D 128 is
87212,87213,CCCCCCCCCCOC1=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=CC2=C1C(=O)C1=C(C2=O)C(OCCCCCCCCCC)=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,112804.0,,C62H72O8,945.23,,C10H21-O-R2092-O-CH2-Ph,Cr 118.5 D 115.5 is
87232,87233,CCOC1=C(OCC)C=C(C2=C(C3=CC(OCC)=C(OCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCC)=C(OCC)C=C2)=C(C2=CC(OCC)=C(OCC)C=C2)S3)C=C1,64863.0,,C44H52Ni1O8S4,895.832,,C2H5-O-1/2Ph4-R1019,Cr 191 D 163 is
87233,87234,CCCOC1=C(OCCC)C=C(C2=C(C3=CC(OCCC)=C(OCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCC)=C(OCCC)C=C2)=C(C2=CC(OCCC)=C(OCCC)C=C2)S3)C=C1,64864.0,,C52H68Ni1O8S4,1008.045,,C3H7-O-1/2Ph4-R1019,Cr 159 D 131 is
87234,87235,CCCCOC1=C(OCCCC)C=C(C2=C(C3=CC(OCCCC)=C(OCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCC)=C(OCCCC)C=C2)=C(C2=CC(OCCCC)=C(OCCCC)C=C2)S3)C=C1,64865.0,,C60H84Ni1O8S4,1120.258,,C4H9-O-1/2Ph4-R1019,Cr 137 D 119 is
87235,87236,CCCCCOC1=C(OCCCCC)C=C(C2=C(C3=CC(OCCCCC)=C(OCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCC)=C(OCCCCC)C=C2)=C(C2=CC(OCCCCC)=C(OCCCCC)C=C2)S3)C=C1,64866.0,,C68H100Ni1O8S4,1232.47,,C5H11-O-1/2Ph4-R1019,Cr 116 D 125 is
87236,87237,CCCCCCOC1=C(OCCCCCC)C=C(C2=C(C3=CC(OCCCCCC)=C(OCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCC)=C(OCCCCCC)C=C2)=C(C2=CC(OCCCCCC)=C(OCCCCCC)C=C2)S3)C=C1,64867.0,,C76H116Ni1O8S4,1344.683,,C6H13-O-1/2Ph4-R1019,Cr 91 D 119 is
87237,87238,CCCCCCCOC1=C(OCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCC)=C(OCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCC)=C(OCCCCCCC)C=C2)=C(C2=CC(OCCCCCCC)=C(OCCCCCCC)C=C2)S3)C=C1,64868.0,,C84H132Ni1O8S4,1456.896,,C7H15-O-1/2Ph4-R1019,Cr 97 D 119 is
87238,87239,CCCCCCCCOC1=C(OCCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C2)=C(C2=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C2)S3)C=C1,64869.0,,C92H148Ni1O8S4,1569.108,,C8H17-O-1/2Ph4-R1019,Cr 81 D 118 is
87239,87240,CCCCCCCCCOC1=C(OCCCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCCCC)=C(OCCCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCCCC)=C(OCCCCCCCCC)C=C2)=C(C2=CC(OCCCCCCCCC)=C(OCCCCCCCCC)C=C2)S3)C=C1,64870.0,,C100H164Ni1O8S4,1681.321,,C9H19-O-1/2Ph4-R1019,Cr 75 D 118 is
87240,87241,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)=C(C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)S3)C=C1,56546.0,,C108H180Ni1O8S4,1793.533,,C10H21-O-1/2Ph4-R1019,Cr 84 D 112 is
87241,87242,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)=C(C2=CC(OCCCCCCCCCCC)=C(OCCCCCCCCCCC)C=C2)S3)C=C1,64871.0,,C116H196Ni1O8S4,1905.746,,C11H23-O-1/2Ph4-R1019,Cr 84 D 112 is
87242,87243,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C2=C(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C3)S[Ni]3(S2)SC(C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C2)=C(C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C2)S3)C=C1,64872.0,,C124H212Ni1O8S4,2017.959,,C12H25-O-1/2Ph4-R1019,Cr 72 D 108 is
87283,87284,CCCCCCCCCC1=CC=C(C2=CC(=C3C=C(C4=CC=C(CCCCCCCCC)C=C4)OC(C4=CC=C(CCCCCCCCC)C=C4)=C3)C=C(C3=CC=C(CCCCCCCCC)C=C3)O2)C=C1,56556.0,,C70H96O2,969.51,"2,6,2',6'-Tetrakis-(4-nonyl-phenyl)-[4,4']bipyranylidene",R1022-Ph-C9H19,Cr 53.5 D 171.5 is
87284,87285,CCCCCCCCCCCCC1=CC=C(C2=CC(=C3C=C(C4=CC=C(CCCCCCCCCCCC)C=C4)OC(C4=CC=C(CCCCCCCCCCCC)C=C4)=C3)C=C(C3=CC=C(CCCCCCCCCCCC)C=C3)O2)C=C1,56557.0,,C82H120O2,1137.829,"2,6,2',6'-Tetrakis-(4-dodecyl-phenyl)-[4,4']bipyranylidene",R1022-Ph-C12H25,Cr 96 D 147 is
87317,87318,O=C(CCCCCl)O[C@H]1[C@H](OC(=O)CCCCCl)[C@@H](OC(=O)CCCCCl)[C@H](OC(=O)CCCCCl)[C@@H](OC(=O)CCCCCl)[C@@H]1OC(=O)CCCCCl,56584.0,,C36H54Cl6O12,891.525,"5-Chloro-pentanoicacid2,3,4,5,6-pentakis-(5-chloro-pentanoyloxy)-cyclohexylester",scyllo6x-OOC-C4H8-Cl,Cr 205 D 235 is
87318,87319,O=C(CCCCBr)O[C@H]1[C@H](OC(=O)CCCCBr)[C@@H](OC(=O)CCCCBr)[C@H](OC(=O)CCCCBr)[C@@H](OC(=O)CCCCBr)[C@@H]1OC(=O)CCCCBr,56585.0,,C36H54Br6O12,1158.231,"5-Bromo-pentanoicacid2,3,4,5,6-pentakis-(5-bromo-pentanoyloxy)-cyclohexylester",scyllo6x-OOC-C4H8-Br,Cr 190 D 250 is
87319,87320,O=C(CCCCCBr)O[C@H]1[C@H](OC(=O)CCCCCBr)[C@@H](OC(=O)CCCCCBr)[C@H](OC(=O)CCCCCBr)[C@@H](OC(=O)CCCCCBr)[C@@H]1OC(=O)CCCCCBr,56586.0,,C42H66Br6O12,1242.39,"6-Bromo-hexanoicacid2,3,4,5,6-pentakis-(6-bromo-hexanoyloxy)-cyclohexylester",scyllo6x-OOC-C5H10-Br,Cr 93 D 230 is
87320,87321,O=C(CCCCCCBr)O[C@H]1[C@H](OC(=O)CCCCCCBr)[C@@H](OC(=O)CCCCCCBr)[C@H](OC(=O)CCCCCCBr)[C@@H](OC(=O)CCCCCCBr)[C@@H]1OC(=O)CCCCCCBr,56587.0,,C48H78Br6O12,1326.55,"7-Bromo-heptanoicacid2,3,4,5,6-pentakis-(7-bromo-heptanoyloxy)-cyclohexylester",scyllo6x-OOC-C6H12-Br,Cr 94 D 199 is
87321,87322,O=C(CCCCCCCBr)O[C@H]1[C@H](OC(=O)CCCCCCCBr)[C@@H](OC(=O)CCCCCCCBr)[C@H](OC(=O)CCCCCCCBr)[C@@H](OC(=O)CCCCCCCBr)[C@@H]1OC(=O)CCCCCCCBr,56588.0,,C54H90Br6O12,1410.709,"8-Bromo-octanoicacid2,3,4,5,6-pentakis-(8-bromo-octanoyloxy)-cyclohexylester",scyllo6x-OOC-C7H14-Br,Cr 92 D 175 is
87325,87326,CCCCCCO[C@H]1[C@H](OCCCCCC)[C@@H](OCCCCCC)[C@H](OCCCCCC)[C@@H](OCCCCCC)[C@@H]1OCCCCCC,56592.0,,C42H84O6,685.113,"1,2,3,4,5,6-Hexakis-hexyloxy-cyclohexane",scyllo6x-O-C6H13,Cr 18.4 D 90.8 is
87327,87328,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,56594.0,20108-52-5,C18H24O12,432.376,"Aceticacid2,3,4,5,6-pentaacetoxy-cyclohexylester",scyllo6x-OOC-CH3,Cr 288 D 292.8 is
87328,87329,CCC(=O)O[C@H]1[C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC,56595.0,,C24H36O12,516.535,"Propionicacid2,3,4,5,6-pentakis-propionyloxy-cyclohexylester",scyllo6x-OOC-C2H5,Cr 212 D 276.2 is
87329,87330,CCCC(=O)O[C@H]1[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H]1OC(=O)CCC,56596.0,,C30H48O12,600.695,"Butyricacid2,3,4,5,6-pentakis-butyryloxy-cyclohexylester",scyllo6x-OOC-C3H7,Cr 213 D 259.4 is
87330,87331,CCCCC(=O)O[C@H]1[C@H](OC(=O)CCCC)[C@@H](OC(=O)CCCC)[C@H](OC(=O)CCCC)[C@@H](OC(=O)CCCC)[C@@H]1OC(=O)CCCC,56597.0,,C36H60O12,684.854,"Pentanoicacid2,3,4,5,6-pentakis-pentanoyloxy-cyclohexylester",scyllo6x-OOC-C4H9,Cr 184.5 D 208 is
87331,87332,CCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCC)[C@@H](OC(=O)CCCCC)[C@H](OC(=O)CCCCC)[C@@H](OC(=O)CCCCC)[C@@H]1OC(=O)CCCCC,56598.0,88269-10-7,C42H72O12,769.014,"Hexanoicacid2,3,4,5,6-pentakis-hexanoyloxy-cyclohexylester",scyllo6x-OOC-C5H11,Cr 68.5 D 199.5 is
87332,87333,CCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCC)[C@@H](OC(=O)CCCCCC)[C@H](OC(=O)CCCCCC)[C@@H](OC(=O)CCCCCC)[C@@H]1OC(=O)CCCCCC,56599.0,,C48H84O12,853.173,"Heptanoicacid2,3,4,5,6-pentakis-heptanoyloxy-cyclohexylester",scyllo6x-OOC-C6H13,Cr 68 D 200 is
87333,87334,CCCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCCC)[C@@H](OC(=O)CCCCCCC)[C@H](OC(=O)CCCCCCC)[C@@H](OC(=O)CCCCCCC)[C@@H]1OC(=O)CCCCCCC,56600.0,98566-49-5,C54H96O12,937.333,"Octanoicacid2,3,4,5,6-pentakis-octanoyloxy-cyclohexylester",scyllo6x-OOC-C7H15,Cr 79.6 D 199.3 is
87334,87335,CCCCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCCCC)[C@@H](OC(=O)CCCCCCCC)[C@H](OC(=O)CCCCCCCC)[C@@H](OC(=O)CCCCCCCC)[C@@H]1OC(=O)CCCCCCCC,56601.0,,C60H108O12,1021.492,"Nonanoicacid2,3,4,5,6-pentakis-nonoyloxy-cyclohexylester",scyllo6x-OOC-C8H17,Cr 81 D 195.7 is
87335,87336,CCCCCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCCCCC)[C@@H](OC(=O)CCCCCCCCC)[C@H](OC(=O)CCCCCCCCC)[C@@H](OC(=O)CCCCCCCCC)[C@@H]1OC(=O)CCCCCCCCC,56602.0,99409-67-3,C66H120O12,1105.652,"Decanoicacid2,3,4,5,6-pentakis-decanoyloxy-cyclohexylester",scyllo6x-OOC-C9H19,Cr 84 D 188.7 is
87336,87337,CCCCCCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCC)[C@H](OC(=O)CCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCC)[C@@H]1OC(=O)CCCCCCCCCC,56603.0,,C72H132O12,1189.811,"Undecanoicacid2,3,4,5,6-pentakis-undecanoyloxy-cyclohexylester",scyllo6x-OOC-C10H21,Cr 87 D 182.5 is
87337,87338,CCCCCCCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCC)[C@H](OC(=O)CCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCC)[C@@H]1OC(=O)CCCCCCCCCCC,56604.0,,C78H144O12,1273.971,"Dodecanoicacid2,3,4,5,6-pentakis-dodecanoyloxy-cyclohexylester",scyllo6x-OOC-C11H23,Cr 92 D 176.4 is
87342,87343,CCCCOCCC(=O)O[C@H]1[C@H](OC(=O)CCOCCCC)[C@@H](OC(=O)CCOCCCC)[C@H](OC(=O)CCOCCCC)[C@@H](OC(=O)CCOCCCC)[C@@H]1OC(=O)CCOCCCC,56609.0,,C48H84O18,949.17,"3-Butoxy-propionicacid2,3,4,5,6-pentakis-(3-butoxy-propionyloxy)-cyclohexylester",scyllo6x-OOC-C2H4-O-C4H9,Cr 47 D 87 is
87343,87344,COCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCOC)[C@@H](OC(=O)CCCCCOC)[C@H](OC(=O)CCCCCOC)[C@@H](OC(=O)CCCCCOC)[C@@H]1OC(=O)CCCCCOC,56610.0,,C48H84O18,949.17,"6-Methoxy-hexanoicacid2,3,4,5,6-pentakis-(6-methoxy-hexanoyloxy)-cyclohexylester",scyllo6x-OOC-C5H10-O-CH3,Cr 44 D 144 is
87344,87345,CCCCCSCC(=O)O[C@H]1[C@H](OC(=O)CSCCCCC)[C@@H](OC(=O)CSCCCCC)[C@H](OC(=O)CSCCCCC)[C@@H](OC(=O)CSCCCCC)[C@@H]1OC(=O)CSCCCCC,56611.0,,C48H84O12S6,1045.563,"Pentylsulfanyl-aceticacid2,3,4,5,6-pentakis-pentylsulfanylacetoxy-cyclohexylester",scyllo6x-OOC-CH2-S-C5H11,Cr 57 D 106 is
87345,87346,CCCCSCCC(=O)O[C@H]1[C@H](OC(=O)CCSCCCC)[C@@H](OC(=O)CCSCCCC)[C@H](OC(=O)CCSCCCC)[C@@H](OC(=O)CCSCCCC)[C@@H]1OC(=O)CCSCCCC,56612.0,,C48H84O12S6,1045.563,"3-Butylsulfanyl-propionicacid2,3,4,5,6-pentakis-(3-butylsulfanyl-propionyloxy)-cyclohexylester",scyllo6x-OOC-C2H4-S-C4H9,Cr 86 D 183 is
87346,87347,CCCSCCCC(=O)O[C@H]1[C@H](OC(=O)CCCSCCC)[C@@H](OC(=O)CCCSCCC)[C@H](OC(=O)CCCSCCC)[C@@H](OC(=O)CCCSCCC)[C@@H]1OC(=O)CCCSCCC,56613.0,,C48H84O12S6,1045.563,"4-Propylsulfanyl-butyricacid2,3,4,5,6-pentakis-(4-propylsulfanyl-butyryloxy)-cyclohexylester",scyllo6x-OOC-C3H6-S-C3H7,Cr 64 D 189 is
87347,87348,CSCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCSC)[C@@H](OC(=O)CCCCCSC)[C@H](OC(=O)CCCCCSC)[C@@H](OC(=O)CCCCCSC)[C@@H]1OC(=O)CCCCCSC,56614.0,,C48H84O12S6,1045.563,"6-Methylsulfanyl-hexanoicacid2,3,4,5,6-pentakis-(6-methylsulfanyl-hexanoyloxy)-cyclohexylester",scyllo6x-OOC-C5H10-S-CH3,Cr 56 D 172 is
87348,87349,CCCCCCC(C)C(=O)O[C@H]1[C@H](OC(=O)C(C)CCCCCC)[C@@H](OC(=O)C(C)CCCCCC)[C@H](OC(=O)C(C)CCCCCC)[C@@H](OC(=O)C(C)CCCCCC)[C@@H]1OC(=O)C(C)CCCCCC,59880.0,,C60H108O12,1021.492,"2-Methyl-octanoicacid2,3,4,5,6-pentakis-(2-methyl-octanoyloxy)-cyclohexylester",scyllo6x-OOC-CHMe-C6H13,Cr 42 D 116 is
87349,87350,CCCCCC(C)CC(=O)O[C@H]1[C@H](OC(=O)CC(C)CCCCC)[C@@H](OC(=O)CC(C)CCCCC)[C@H](OC(=O)CC(C)CCCCC)[C@@H](OC(=O)CC(C)CCCCC)[C@@H]1OC(=O)CC(C)CCCCC,59881.0,,C60H108O12,1021.492,"3-Methyl-octanoicacid2,3,4,5,6-pentakis-(3-methyl-octanoyloxy)-cyclohexylester",scyllo6x-OOC-CH2-CHMe-C5H11,Cr 48 D 195 is
87352,87353,CCC(C)CCCC(=O)O[C@H]1[C@H](OC(=O)CCCC(C)CC)[C@@H](OC(=O)CCCC(C)CC)[C@H](OC(=O)CCCC(C)CC)[C@@H](OC(=O)CCCC(C)CC)[C@@H]1OC(=O)CCCC(C)CC,59886.0,,C54H96O12,937.333,"5-Methyl-heptanoicacid2,3,4,5,6-pentakis-(5-methyl-heptanoyloxy)-cyclohexylester",scyllo6x-OOC-C3H6-CHMe-C2H5,Cr 68 D 196 is
87354,87355,CC(C)CCCC(C)CC(=O)O[C@H]1[C@H](OC(=O)CC(C)CCCC(C)C)[C@@H](OC(=O)CC(C)CCCC(C)C)[C@H](OC(=O)CC(C)CCCC(C)C)[C@@H](OC(=O)CC(C)CCCC(C)C)[C@@H]1OC(=O)CC(C)CCCC(C)C,59894.0,,C66H120O12,1105.652,"3,7-Dimethyl-octanoicacid2,3,4,5,6-pentakis-(3,7-dimethyl-octanoyloxy)-cyclohexylester",scyllo6x-OOC-CH2-CHMe-C3H6-CHMe-CH3,Cr 71 D 185 is
87355,87356,CCC(C)CCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCC(C)CC)[C@@H](OC(=O)CCCCC(C)CC)[C@H](OC(=O)CCCCC(C)CC)[C@@H](OC(=O)CCCCC(C)CC)[C@@H]1OC(=O)CCCCC(C)CC,59884.0,,C60H108O12,1021.492,"6-Methyl-octanoicacid2,3,4,5,6-pentakis-(6-methyl-octanoyloxy)-cyclohexylester",scyllo6x-OOC-C4H8-CHMe-C2H5,Cr 54 D 197 is
87356,87357,CC(C)CCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCC(C)C)[C@@H](OC(=O)CCCCCC(C)C)[C@H](OC(=O)CCCCCC(C)C)[C@@H](OC(=O)CCCCCC(C)C)[C@@H]1OC(=O)CCCCCC(C)C,59885.0,,C60H108O12,1021.492,"7-Methyl-octanoicacid2,3,4,5,6-pentakis-(7-methyl-octanoyloxy)-cyclohexylester",scyllo6x-OOC-C5H10-CHMe-CH3,Cr 87 D 201 is
87357,87358,CCC(C)CCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCC(C)CC)[C@@H](OC(=O)CCCCCC(C)CC)[C@H](OC(=O)CCCCCC(C)CC)[C@@H](OC(=O)CCCCCC(C)CC)[C@@H]1OC(=O)CCCCCC(C)CC,59887.0,,C66H120O12,1105.652,"7-Methyl-nonanoicacid2,3,4,5,6-pentakis-(7-methyl-nonoyloxy)-cyclohexylester",scyllo6x-OOC-C5H10-CHMe-C2H5,Cr 44 D 192 is
87358,87359,CCC/C=C/CCC(=O)O[C@H]1[C@H](OC(=O)CC/C=C/CCC)[C@@H](OC(=O)CC/C=C/CCC)[C@H](OC(=O)CC/C=C/CCC)[C@@H](OC(=O)CC/C=C/CCC)[C@@H]1OC(=O)CC/C=C/CCC,59903.0,,C54H84O12,925.238,"Oct-4-enoicacid2,3,4,5,6-pentakis-oct-4-enoyloxy-cyclohexylester",scyllo6x-OOC-C2H4-CH=CH-C3H7,Cr 95 D 187 is
87359,87360,C=CCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCC=C)[C@@H](OC(=O)CCCCCC=C)[C@H](OC(=O)CCCCCC=C)[C@@H](OC(=O)CCCCCC=C)[C@@H]1OC(=O)CCCCCC=C,59905.0,,C54H84O12,925.238,"Oct-7-enoicacid2,3,4,5,6-pentakis-oct-7-enoyloxy-cyclohexylester",scyllo6x-OOC-C5H10-CH=CH2,Cr 33 D 191 is
87360,87361,CCC/C=C\CCC(=O)O[C@H]1[C@H](OC(=O)CC/C=C\CCC)[C@@H](OC(=O)CC/C=C\CCC)[C@H](OC(=O)CC/C=C\CCC)[C@@H](OC(=O)CC/C=C\CCC)[C@@H]1OC(=O)CC/C=C\CCC,59904.0,,C54H84O12,925.238,"Oct-4-enoicacid2,3,4,5,6-pentakis-oct-4-enoyloxy-cyclohexylester",scyllo6x-OOC-C2H4-CH%CH-C3H7,Cr 36 D 173 is
87362,87363,C#CCCCCCC(=O)O[C@H]1[C@H](OC(=O)CCCCCC#C)[C@@H](OC(=O)CCCCCC#C)[C@H](OC(=O)CCCCCC#C)[C@@H](OC(=O)CCCCCC#C)[C@@H]1OC(=O)CCCCCC#C,59906.0,,C54H72O12,913.142,"Oct-7-ynoicacid2,3,4,5,6-pentakis-oct-7-ynoyloxy-cyclohexylester",scyllo6x-OOC-C5H10-C:::C-H,Cr 69 D 167 is
87371,87372,O=C(CCCCC1CCCC1)O[C@H]1[C@H](OC(=O)CCCCC2CCCC2)[C@@H](OC(=O)CCCCC2CCCC2)[C@H](OC(=O)CCCCC2CCCC2)[C@@H](OC(=O)CCCCC2CCCC2)[C@@H]1OC(=O)CCCCC1CCCC1,59888.0,,C66H108O12,1093.557,"5-Cyclopentyl-pentanoicacid2,3,4,5,6-pentakis-(5-cyclopentyl-pentanoyloxy)-cyclohexylester",scyllo6x-OOC-C4H8-R53,Cr 143 D 200 is
