,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
77656,77657,*C(=O)OCCCCCCCCCCCCCCOC(=O)C1=C(*)C=C2C3=CC(OCCCCC)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,64105.0,,C54H78O8,855.192,,(poly)-COO-C14H28-OOC-TriPh(1/2crosspoly)-O-C5H11,Cr ? D ? is
77657,77658,*C(=O)OCCCCCCCCCCCCCCCCOC(=O)C1=C(*)C=C2C3=CC(OCCCCC)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,64104.0,,C56H82O8,883.245,,(poly)-COO-C16H32-OOC-TriPh(1/2crosspoly)-O-C5H11,Cr ? D ? is
77661,77662,*OCCCCCCCCCCCCOC1=C(OCCCCCC)C=C2C3=CC(*)=C(OCCCCCC)C=C3C3=CC(OCCCCCC)=C(OCCCCCC)C=C3C2=C1,79171.0,,C54H82O6,827.225,,(poly)-O-C12H24-O-TriPh(1/3crosspoly)-O-C6H13,Cr ? D ? is
77662,77663,*OC(=O)CCCCCCCCCCC(=O)OC1=C(OCCCCC)C=C2C3=CC(*)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,59082.0,,C50H70O8,799.086,,(poly)-OOC-C10H20-COO-TriPh(1/3crosspoly)-O-C5H11,Tg 50 Dho 220 is
77663,77664,*OC(=O)CCCCCCCCCCC(=O)OC1=C(OCC(C)CC)C=C2C3=CC(*)=C(OCC(C)CC)C=C3C3=CC(OCC(C)CC)=C(OCC(C)CC)C=C3C2=C1,59089.0,,C50H70O8,799.086,,(poly)-OOC-C10H20-COO-TriPh(1/3crosspoly)-O-CH2-CHMe-C2H5,Tg 140 Dho 192 is
77664,77665,*OC(=O)CCCCCCCCCCCCC(=O)OC1=C(OCCCCC)C=C2C3=CC(*)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,68468.0,,C52H74O8,827.139,,(poly)-OOC-C12H24-COO-TriPh(1/3crosspoly)-O-C5H11,Tg 50 Dh 220 is
77665,77666,*OC(=O)CCCCCCCCCCCCCCC(=O)OC1=C(OCCCCC)C=C2C3=CC(*)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,59080.0,,C54H78O8,855.192,,(poly)-OOC-C14H28-COO-TriPh(1/3crosspoly)-O-C5H11,Tg 60 Dho 150 is
77666,77667,*OC(=O)CCCCCCCCCCCCCCC(=O)OC1=C(OCCCCCCC)C=C2C3=CC(*)=C(OCCCCCCC)C=C3C3=CC(OCCCCCCC)=C(OCCCCCCC)C=C3C2=C1,68469.0,,C62H94O8,967.405,,(poly)-OOC-C14H28-COO-TriPh(1/3crosspoly)-O-C7H15,Cr 50 Dh 182 is
77670,77671,*OC(=O)CCCCCCCCCCCCCCC(=O)OC1=CC2=C(C=C1OCCCCCCC)CC1=C(C=C(OCCCCCCC)C(OCCCCCCC)=C1)CC1=C(C=C(*)C(OCCCCCCC)=C1)CC1=C(C=C(OCCCCCCC)C(OCCCCCCC)=C1)C2,75597.0,,C86H134O10,1327.978,,(poly)-OOC-C14H28-COO-R1493-O-C7H15,Tg 70 D 186 is
77770,77771,*C(=O)OCCOCCOCCOCCOC(=O)C(*)CCCCCCCCCCOC1=C(OCCCCC)C=C2C3=CC(OCCCCC)=C(OCCCCC)C=C3C3=CC(OCCCCC)=C(OCCCCC)C=C3C2=C1,51560.0,,C64H98O13,1075.455,,(poly)-COO-C2H4-O-C2H4-O-C2H4-O-C2H4-OOC-CH(crosspoly)-C10H20-O-1xTriPh5x-O-C5H11,Cr ? D ? is
78508,78509,*[Si](*)(CCCCCC)CCCCCC,59828.0,94904-85-5,C12H26Si1,198.42,,(poly)*Si*-(di)-C6H13,Tg ? Dh ? is
78522,78523,*O[Si](*)(C)CCCCCCCCCCCCCCC(=O)[O-].*O[Si](*)(C)CCCCCCCCCCCCCCC(=O)[O-].[Cu+2],80114.0,,C32H62Cu1O6Si2,662.548,,(poly)*O-SiMe*-C14H28-COO-(di)++Cu,Tg ? D ? Dho ? is
78527,78528,*O[Si](*)(CCCC)CCCC,82262.0,132258-59-4,C8H18O1Si1,158.313,,(poly)*O-Si*-(di)-C4H9,Tg ? D ? is
78528,78529,*O[Si](*)(CCCCC)CCCCC,82263.0,152656-69-4,C10H22O1Si1,186.367,,(poly)*O-Si*-(di)-C5H11,Tg ? D ? is
78529,78530,*O[Si](*)(CCCCCC)CCCCCC,82264.0,139128-30-6,C12H26O1Si1,214.42,,(poly)*O-Si*-(di)-C6H13,Tg ? D ? is
78568,78569,*O[C@H]1[C@H](OC(=O)CCCCCCC)[C@@H](OC(=O)CCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCC,53403.0,,C30H52O8,540.729,,Cellulose-OOC-C7H15,Tg ? D ? is
78569,78570,*O[C@H]1[C@H](OC(=O)CCCCCCCCC)[C@@H](OC(=O)CCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCC,52084.0,,C36H64O8,624.889,,Cellulose-OOC-C9H19,Cr 55 Dh 108.6 is
78570,78571,*O[C@H]1[C@H](OC(=O)CCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCC,53404.0,,C39H70O8,666.968,,Cellulose-OOC-C10H21,Tg ? D ? is
78571,78572,*O[C@H]1[C@H](OC(=O)CCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCCC,53405.0,39306-92-8,C42H76O8,709.048,,Cellulose-OOC-C11H23,Tg ? D ? is
78572,78573,*O[C@H]1[C@H](OC(=O)CCCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCCCC,53406.0,,C45H82O8,751.128,,Cellulose-OOC-C12H25,Tg ? D ? is
78573,78574,*O[C@H]1[C@H](OC(=O)CCCCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCCCCC,53407.0,,C48H88O8,793.208,,Cellulose-OOC-C13H27,Tg ? D ? is
78574,78575,*O[C@H]1[C@H](OC(=O)CCCCCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCCCCCC,53408.0,,C51H94O8,835.287,,Cellulose-OOC-C14H29,Tg ? D ? is
78576,78577,*O[C@H]1[C@H](OC(=O)CCCCCCCCCCCCCCCCC)[C@@H](OC(=O)CCCCCCCCCCCCCCCCC)[C@H](*)O[C@@H]1COC(=O)CCCCCCCCCCCCCCCCC,53504.0,,C60H112O8,961.527,,Cellulose-OOC-C17H35,Cr ? D ? is
78692,78693,*CC(*)(C)C(=O)OCCOCCOCCOCCOC(=O)C1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1,64248.0,,C55H98O10,919.361,,(poly)*CH2-CMe*-COO-(C2H4-O)4-OC-4Ph1/2/6-O-C12H25,Tg ? D 43 is
78714,78715,*CCN(*)C(=O)C1=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C1,68586.0,,C29H49N1O3,459.704,,(poly)*CH2-CH2-N*-CO-4Ph1/2-O-C10H21,Tg 61 Dh 120 is
78715,78716,*CCN(*)C(=O)C1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C1,59811.0,,C33H57N1O3,515.811,,(poly)*CH2-CH2-N*-CO-4Ph1/2-O-C12H25,Tg 61 Dh 120 is
78716,78717,*CCN(*)C(=O)C1=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C1,76441.0,,C45H81N1O4,700.129,,(poly)*CH2-CH2-N*-CO-4Ph1/2/6-O-C12H25,Tg ? D ? is
78761,78762,*O[Si](*)(C)CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)C=C1,79346.0,,C36H62O7Si1,634.959,,"(poly)*O-SiMe*-C11H22-O-(C11H23-O)Ph-COO-cis,cis-3,5-Hydroxycyclohexan",Tg 25 cub 147 D 158 is
78779,78780,*N=P(*)(OC1=CC=C(C)C=C1)OC1=CC=C(C)C=C1,52099.0,52233-91-7,C14H14N1O2P1,259.24,,(poly)*N=P*-(di)-O-Ph-CH3,Tg ? S ? D ? is
78818,78819,CCCCCCCCCCCCOC1=CC(COP2(OCC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=NP(OCC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)(OCC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=NP(OCC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)(OCC3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)=N2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,73771.0,,C258H474N3O24P3,4095.451,,(3x)*N=P*-(di)-O-CH2-4Ph1/2/6-O-C12H25,(15) Tg 45 D 24 is
79729,79730,*CC(*)OCCOC(=O)C1=CC(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C1,53543.0,,C68H102O9,1063.532,,(poly)*CH2-CH*-O-C2H4-OOC-4Ph1/2/6-O-CH2-Ph-O-C12H25,Tg 29 Dh 60 N 87 is
80103,80104,*CC(*)(C)C(=O)OCCOC(=O)C1=CC(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C1,73776.0,,C70H104O10,1105.569,,(poly)*CH2-CMe*-COO-C2H4-OOC-4Ph1/2/6-O-CH2-Ph-O-C12H25,Tg ? Dh 127 is
80104,80105,*CC(*)(C)C(=O)OCCOCCOC(=O)C1=CC(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C1,73777.0,,C72H108O11,1149.621,,(poly)*CH2-CMe*-COO-(C2H4-O)2-OC-4Ph1/2/6-O-CH2-Ph-O-C12H25,Tg 37 Dh 116 is
80105,80106,*CC(*)(C)C(=O)OCCOCCOCCOC(=O)C1=CC(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C1,73778.0,,C74H112O12,1193.674,,(poly)*CH2-CMe*-COO-(C2H4-O)3-OC-4Ph1/2/6-O-CH2-Ph-O-C12H25,Cr 48 Dh 113 is
80106,80107,*CC(*)(C)C(=O)OCCOCCOCCOCCOC(=O)C1=CC(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C(OCC2=CC=C(OCCCCCCCCCCCC)C=C2)=C1,73779.0,,C76H116O13,1237.726,,(poly)*CH2-CMe*-COO-(C2H4-O)4-OC-4Ph1/2/6-O-CH2-Ph-O-C12H25,Cr 47 Dh 103 is
80995,80996,*CC(*)OCCOC1=CC=C(C2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C=C2)C=C1,53089.0,,C59H92O7,913.358,,(poly)*CH2-CH*-O-C2H4-O-Ph-Ph-OOC-4Ph1/2/6-O-C12H25,Tg 30 Y 84 Dh 95 is
81277,81278,*O[Si](*)(C)CCCCCCCCCCCOC1=CC=C(C2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C=C2)C=C1,53088.0,,C67H110O7Si1,1055.672,,(poly)*O-SiMe*-C11H22-O-Ph-Ph-OOC-4Ph1/2/6-O-C12H25,Cr' 47 Cr 64 D 79 is
81279,81280,*O[Si](*)(C)CCCCCCCCCCC(=O)OC1=CC=C(C2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C=C2)C=C1,53091.0,,C67H108O8Si1,1069.655,,(poly)*O-SiMe*-C10H20-COO-Ph-Ph-OOC-4Ph1/2/6-O-C12H25,Tg 10 Cr 40 D 99 is
83316,83317,*CCC1=CC=C(CCC2=CC=C(OCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54471.0,,C27H30O2,386.526,,(poly)-C2H4-Ph-C2H4-Ph-O-C5H10-O-Ph-(mainpoly),Cr 174 Dh 212 is
83317,83318,*CCC1=CC=C(CCC2=CC=C(OCCCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54472.0,,C29H34O2,414.579,,(poly)-C2H4-Ph-C2H4-Ph-O-C7H14-O-Ph-(mainpoly),Cr 160 Dh 201 is
83318,83319,*CCC1=CC=C(CCC2=CC=C(OCCCCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54473.0,,C30H36O2,428.606,,(poly)-C2H4-Ph-C2H4-Ph-O-C8H16-O-Ph-(mainpoly),Cr' 129 Cr' 160 Cr 174 Dh 209 is
83319,83320,*CCC1=CC=C(CCC2=CC=C(OCCCCCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54474.0,,C31H38O2,442.632,,(poly)-C2H4-Ph-C2H4-Ph-O-C9H18-O-Ph-(mainpoly),Cr' 129 Cr 137 S 155 Dh 197 is
83320,83321,*CCC1=CC=C(CCC2=CC=C(OCCCCCCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54475.0,,C32H40O2,456.659,,(poly)-C2H4-Ph-C2H4-Ph-O-C10H20-O-Ph-(mainpoly),Cr' 138 Cr' 153 Cr 166 Dh 183 is
83321,83322,*CCC1=CC=C(CCC2=CC=C(OCCCCCCCCCCCCOC3=CC=C(*)C=C3)C=C2)C=C1,54476.0,,C34H44O2,484.712,,(poly)-C2H4-Ph-C2H4-Ph-O-C12H24-O-Ph-(mainpoly),Cr' 102 Cr' 129 Cr 145 Dh 153 is
84984,84985,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Ca+2],55482.0,4696-56-4,C24H46Ca1O4,438.698,,C11H23-COO-(di)++Ca,Cr 110 D 200 D >300 is
84985,84986,CCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC(=O)[O-].[Ca+2],55483.0,15284-51-2,C28H54Ca1O4,494.804,,C13H27-COO-(di)++Ca,Cr' 100 Cr 120 S 140 S 170 D 190 D >300 is
84987,84988,CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],55484.0,542-42-7,C32H62Ca1O4,550.91,,C15H31-COO-(di)++Ca,Cr' 100 Cr 130 S 160 D 170 D >300 is
84989,84990,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],55485.0,1592-23-0,C36H70Ca1O4,607.017,,C17H35-COO-(di)++Ca,Cr 123 S 195 D 350 dec
84990,84991,CCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2],55486.0,22302-43-8,C40H78Ca1O4,663.123,,C19H39-COO-(di)++Ca,Cr' 100 Cr 130 S 150 D 170 D >300 is
85002,85003,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Cr+2],74349.0,6427-90-3,C16H30Cr1O4,338.403,,C7H15-COO-(di)++Cr,Cr 99 D >300 dec
85003,85004,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Cr+2],74350.0,,C24H46Cr1O4,450.616,,C11H23-COO-(di)++Cr,Cr 98 D >320 dec
85004,85005,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Cr+2],74351.0,68482-50-8,C36H70Cr1O4,618.935,,C17H35-COO-(di)++Cr,Cr 107 D >240 is
85007,85008,CCCC(=O)[O-].CCCC(=O)[O-].[Cu+2],55548.0,540-16-9,C8H14Cu1O4,237.74,,C3H7-COO-(di)++Cu,Cr' 121.8 Cr' 149.7 Cr 199.9 D >269 dec
85008,85009,CCCCC(=O)[O-].CCCCC(=O)[O-].[Cu+2],55549.0,15432-57-2,C10H18Cu1O4,265.794,,C4H9-COO-(di)++Cu,Cr 118 D >264.5 dec
85009,85010,CCCCCC(=O)[O-].CCCCCC(=O)[O-].[Cu+2],55550.0,13476-79-4,C12H22Cu1O4,293.847,,C5H11-COO-(di)++Cu,Cr 90.1 D >245.5 is
85010,85011,CCCCCCC(=O)[O-].CCCCCCC(=O)[O-].[Cu+2],55551.0,5128-10-9,C14H26Cu1O4,321.9,,C6H13-COO-(di)++Cu,Cr 93 D >200 dec
85011,85012,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Cu+2],55552.0,3890-89-9,C16H30Cu1O4,349.953,,C7H15-COO-(di)++Cu,Cr 88 D >200 dec
85012,85013,CCCCCCCCC(=O)[O-].CCCCCCCCC(=O)[O-].[Cu+2],55553.0,6418-65-1,C18H34Cu1O4,378.006,,C8H17-COO-(di)++Cu,Cr 102 D >200 dec
85013,85014,CCCCCCCCCC(=O)[O-].CCCCCCCCCC(=O)[O-].[Cu+2],59434.0,28567-33-1,C20H38Cu1O4,406.059,,C9H19-COO-(di)++Cu,Cr 106.9 D 210 dec
85014,85015,CCCCCCCCCCC(=O)[O-].CCCCCCCCCCC(=O)[O-].[Cu+2],55554.0,42485-64-3,C22H42Cu1O4,434.112,,C10H21-COO-(di)++Cu,Cr 110 D >200 dec
85015,85016,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Cu+2],55555.0,19179-44-3,C24H46Cu1O4,462.166,,C11H23-COO-(di)++Cu,Cr 107 Dh ? is
85017,85018,CCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC(=O)[O-].[Cu+2],55556.0,15648-71-2,C28H54Cu1O4,518.272,,C13H27-COO-(di)++Cu,Cr ? D ? is
85018,85019,CCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCC(=O)[O-].[Cu+2],55557.0,74077-30-8,C30H58Cu1O4,546.325,,C14H29-COO-(di)++Cu,Cr 108 D >200 dec
85019,85020,CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)[O-].[Cu+2],55558.0,3271-87-2,C32H62Cu1O4,574.378,,C15H31-COO-(di)++Cu,Cr 122 D 220 dec
85021,85022,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Cu+2],55559.0,660-60-6,C36H70Cu1O4,630.485,,C17H35-COO-(di)++Cu,Cr 54 D 125 Dho 200 is
85024,85025,CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Cu+2],59438.0,63534-60-1,C44H86Cu1O4,742.697,,C21H43-COO-(di)++Cu,Cr 119 D ? is
85026,85027,CCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Cu+2],55560.0,117383-10-5,C48H94Cu1O4,798.804,,C23H47-COO-(di)++Cu,Cr 121 D >200 dec
85027,85028,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-].[Cu+2],61365.0,147631-04-7,C50H98Cu1O4,826.857,,C24H49-COO-(di)++Cu,Cr 123 Dho 230 dec
85041,85042,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2],55478.0,557-04-0,C36H70Mg1O4,591.244,,C17H35-COO-(di)++Mg,Cr 110 D 190 D ? is
85051,85052,CCCCC(=O)[O-].CCCCC(=O)[O-].[Mo+2],74338.0,,C10H18Mo1O4,298.188,,C4H9-COO-(di)++Mo,Cr 152 D 174 is
85052,85053,CCCCCC(=O)[O-].CCCCCC(=O)[O-].[Mo+2],74339.0,,C12H22Mo1O4,326.241,,C5H11-COO-(di)++Mo,Cr 108 D 172 is
85053,85054,CCCCCCC(=O)[O-].CCCCCCC(=O)[O-].[Mo+2],74340.0,,C14H26Mo1O4,354.294,,C6H13-COO-(di)++Mo,Cr 101 D 155 is
85054,85055,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Mo+2],74341.0,,C16H30Mo1O4,382.347,,C7H15-COO-(di)++Mo,Cr 100 D 147 is
85055,85056,CCCCCCCCC(=O)[O-].CCCCCCCCC(=O)[O-].[Mo+2],74342.0,,C18H34Mo1O4,410.4,,C8H17-COO-(di)++Mo,Cr 98 D 134 is
85056,85057,CCCCCCCCCC(=O)[O-].CCCCCCCCCC(=O)[O-].[Mo+2],74343.0,,C20H38Mo1O4,438.453,,C9H19-COO-(di)++Mo,Cr 105 D 116 is
85057,85058,CCCCCCCCCCC(=O)[O-].CCCCCCCCCCC(=O)[O-].[Mo+2],74344.0,,C22H42Mo1O4,466.506,,C10H21-COO-(di)++Mo,Cr 99 D 102 is
85081,85082,CCCCCC(=O)[O-].CCCCCC(=O)[O-].[Rh+2],68655.0,,C12H22O4Rh1,333.206,,C5H11-COO-(di)++Rh,Cr ? D ? is
85082,85083,CCCCCCC(=O)[O-].CCCCCCC(=O)[O-].[Rh+2],64858.0,,C14H26O4Rh1,361.259,,C6H13-COO-(di)++Rh,Cr ? D ? is
85084,85085,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Rh+2],75265.0,,C24H46O4Rh1,501.525,,C11H23-COO-(di)++Rh,Cr 100 D >220 dec
85085,85086,CCCCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCCCC(=O)[O-].[Rh+2],64857.0,,C40H78O4Rh1,725.95,,C19H39-COO-(di)++Rh,Cr 100 D ? is
85086,85087,CCCC(=O)[O-].CCCC(=O)[O-].[Ru+2],68013.0,,C8H14O4Ru1,275.264,,C3H7-COO-(di)++Ru,Cr 160 D ? dec
85087,85088,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Ru+2],74347.0,,C16H30O4Ru1,387.477,,C7H15-COO-(di)++Ru,Cr 107 D >290 dec
85088,85089,CCCCCCCCC(=O)[O-].CCCCCCCCC(=O)[O-].[Ru+2],68014.0,,C18H34O4Ru1,415.53,,C8H17-COO-(di)++Ru,Cr 96 D ? dec
85089,85090,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Ru+2],68015.0,,C24H46O4Ru1,499.69,,C11H23-COO-(di)++Ru,Cr 103 D >290 dec
85090,85091,CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)[O-].[Ru+2],68016.0,,C32H62O4Ru1,611.902,,C15H31-COO-(di)++Ru,Cr 99.5 D ? dec
85091,85092,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ru+2],74348.0,,C36H70O4Ru1,668.009,,C17H35-COO-(di)++Ru,Cr 103 D >240 dec
85187,85188,CCCC[S-].[Ag+],55459.0,70247-07-3,C4H9Ag1S1,197.049,,C4H9-S-+Ag,Cr 139.6 A 166.7 cub 177.7 D 204 is
85188,85189,CCCCCC[S-].[Ag+],55460.0,4081-53-2,C6H13Ag1S1,225.102,,C6H13-S-+Ag,Cr 128.9 A 152.2 cub 167.7 D 210 is
85189,85190,CCCCCCCC[S-].[Ag+],55461.0,4081-38-3,C8H17Ag1S1,253.156,,C8H17-S-+Ag,Cr 128.3 A 133.1 cub 172.3 D 207 is
85190,85191,CCCCCCCCCC[S-].[Ag+],55462.0,140203-09-4,C10H21Ag1S1,281.209,,C10H21-S-+Ag,Cr 129.4 A 130 cub 166.2 D 197 is
85191,85192,CCCCCCCCCCCC[S-].[Ag+],55463.0,140203-10-7,C12H25Ag1S1,309.262,,C12H25-S-+Ag,Cr 131.3 D 178.8 is
85192,85193,CCCCCCCCCCCCCCCC[S-].[Ag+],55464.0,140203-11-8,C16H33Ag1S1,365.368,,C16H33-S-+Ag,Cr 128.6 D 173.5 is
85193,85194,CCCCCCCCCCCCCCCCCC[S-].[Ag+],55465.0,45239-84-7,C18H37Ag1S1,393.421,,C18H37-S-+Ag,Cr 131.3 D 175 is
85203,85204,CCCCCCCCC(CCCCCCCC)C(=O)[O-].CCCCCCCCC(CCCCCCCC)C(=O)[O-].[Cu+2],65827.0,,C36H70Cu1O4,630.485,,C8H17-)CH-COO-(di)++Cu,Cr ? Dh 214 is
85207,85208,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Cu+2],55561.0,149-11-1,C16H30Cu1O4,349.953,,C2H5-/-C2H4)CH-COO-(di)++Cu,Cr 89 D >200 dec
85209,85210,CCCCCCCCCC(CCCCCCCCC)CC(=O)[O-].CCCCCCCCCC(CCCCCCCCC)CC(=O)[O-].[Cu+2],55562.0,,C42H82Cu1O4,714.644,,C9H19-)CH-CH2-COO-(di)++Cu,Cr 75 D ? is
85254,85255,CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC.[Li+],74356.0,188307-23-5,C32H66Li1O4P1,552.779,,C16H33-O)PO-O-+Li,Cr 91 D ? is
85255,85256,CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC.[Na+],74357.0,60285-46-3,C32H66Na1O4P1,568.828,,C16H33-O)PO-O-+Na,Cr 74 D ? is
85259,85260,CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC.[K+],74358.0,17026-47-0,C32H66K1O4P1,584.936,,C16H33-O)PO-O-+K,Cr 82 cub 130 D ? is
85260,85261,CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC.[Rb+],74359.0,,C32H66O4P1Rb1,631.308,"1-Hexadecanol,hydrogenphosphaterubidiumsalt",C16H33-O)PO-O-+Rb,Cr 92 cub 134 D ? is
85261,85262,CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC.[Cs+],74360.0,,C32H66Cs1O4P1,678.743,,C16H33-O)PO-O-+Cs,Cr 96 cub 129 D ? is
85353,85354,CCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.CCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.[Cu+2],55564.0,,C30H42Cu1O6,562.197,,C8H17-O-Ph-COO-(di)++Cu,Cr 74 D >200 dec
85362,85363,CCCCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.CCCCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.[Rh+2],68646.0,138385-10-1,C34H50O6Rh1,657.663,,C10H21-O-Ph-COO-(di)++Rh,Cr 156.1 Dr 203 is
85363,85364,CCCCCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.CCCCCCCCCCCOC1=CC=C(C(=O)[O-])C=C1.[Rh+2],68647.0,138385-11-2,C36H54O6Rh1,685.716,,C11H23-O-Ph-COO-(di)++Rh,Cr 142.7 Dr 203.7 is
